loss_train
0.046783138
0.023477666
0.029130245
0.021528207
0.01903785
0.017720724
0.01735542
0.016926425
0.016470423
0.015755903
0.0153918695
0.015172729
0.014793414
0.014598639
0.014275883
0.01385793
0.013231756
0.012889483
0.012530948
0.012251603
0.011964001
0.011788312
0.011417521
0.0112303775
0.010916471
0.010512086
0.010216727
0.009918945
0.009641751
0.009472253
0.009181585
0.008884072
0.008517174
0.008222946
0.008044187
0.007772868
0.0076059247
0.0073619806
0.0069936304
0.0069168853
0.0066097965
0.006447879
0.0061736093
0.0058120927
0.005676007
0.005358459
0.0051788916
0.0049431585
0.004697508
0.00442847
0.004212965
0.004002411
0.0037724543
0.0036146066
0.0034433752
0.003228252
0.0030747296
0.0029294905
0.0027439953
0.002646337
0.0025732208
0.0025048507
0.0023691584
0.0022995656
0.0022720613
0.0021460766
0.0020554953
0.0018864115
0.0019587558
0.0017489851
0.00174019
0.0016831364
0.0016137124
0.001660705
0.0015138965
0.0015170228
0.0014420964
0.0014063271
0.0013619213
0.0013405931
0.0013243203
0.0012806287
0.0013268449
0.0012364602
0.001252568
0.0012057091
0.0011822019
0.0012111227
0.0011386467
0.0011695315
0.0011195814
0.0011116685
0.0010809142
0.0010686915
0.0010425916
0.0010540674
0.0010377988
0.0010356111
0.0010153677
0.0010326533
0.0010186086
0.001020103
0.0010036461
0.0010140463
0.0009928265
0.0010029671
0.0009788583
0.0009900853
0.0009820267
0.00097092136
0.00096799404
0.0009703333
0.0009723335
0.0009664037
0.0009817043
0.0009651393
0.0009637383
0.00095003133
0.00095581956
0.0009641206
0.00095792837
0.00095286616
0.0009411626
0.000954095
0.0009658998
0.0009478222
0.0009507758
0.00094369997
0.00093435164
